id,score
78156,0.46722125911636053
78333,0.5783935025414589
31128,0.20885033600425007
92294,0.36667643883625284
66570,0.8117628197127795
31148,0.6536021869461741
18650,0.020013775196857125
600,0.5265247833400191
60807,0.9998661721202176
58220,0.08615418198251053
6228,0.39530850536900514
36054,0.04928592411849114
13177,0.05403182399503967
30533,0.38773593813389606
44985,0.01485354234115665
71511,0.24189185403347688
96530,0.025807760448633824
30127,0.8379496567394642
65949,0.318069965459544
51799,0.5836454926387035
57462,0.07635458694648957
83664,0.01795086590334624
24038,0.019841317715540437
1668,0.08611649000799333
5992,0.1825739716929268
54116,0.1389857368026945
88112,0.7815848340836377
92540,0.5743898368398777
4487,0.2377094871331935
39056,0.04847874964132121
81748,0.14519100603431792
8566,0.9787562633626196
180,0.01947510494853629
63003,0.8593204053500586
96549,0.416005247254204
28701,0.656431987603243
13707,0.022087369349257695
81810,0.044913707567743905
88568,0.8601453350764748
92376,0.9803900996479219
72101,0.009813335512990892
99263,0.010969559041958383
74181,0.5565498652434169
26602,0.9289509314020065
69907,0.31574489448764265
13986,0.3202878988220365
16180,0.05942711603982748
22151,0.7397275931799621
22165,0.008537864279642449
11296,0.1356723542410643
60256,0.031171161357231785
23918,0.06517754212010966
56519,0.6732706956183762
26667,0.031645205816467285
54056,0.8503601265232476
34332,0.011249998056051848
74975,0.6849054104028434
3757,0.18657134548493978
98173,0.5443010714506646
95736,0.9370502639343672
824,0.9457948266014143
72449,0.9173530087845724
3671,0.6909646106025091
99788,0.08831883661624569
49312,0.29576606845961345
19397,0.06772601839184976
75970,0.240707041548475
86029,0.28615095586729217
75686,0.392043020876158
45401,0.9490463577251477
69870,0.14919191107265628
15553,0.24820778598291215
56822,0.17220214904860542
5124,0.9867269717881382
91889,0.26135662858208464
1341,0.9190206727389975
19956,0.8352437980090202
96700,0.1244504321903209
24137,0.23941364377746843
69805,0.029488015699968638
70519,0.16132831836636163
65209,0.9604398083594794
66071,0.0068787578966476555
70535,0.07808097233524591
53557,0.8137718472769085
49476,0.08456958720226825
87143,0.08872988494353598
52623,0.012888424020255885
68421,0.9975256595271833
70778,0.6007892513449935
14081,0.47764377008837655
37897,0.05819877569905612
30087,0.24750150922267303
60840,0.18340251401975766
59682,0.2379693860525992
19248,0.23742232396770813
28689,0.9024126183379536
99416,0.039438943513299844
41366,0.7932721980114765
58176,0.3574865223274131
3506,0.48573488290393946
81153,0.9994871293926809
99836,0.012057443454933564
91476,0.953913435508503
9870,0.047242501245187335
50828,0.1756270524802752
57953,0.947903516482262
35210,0.08091573952226523
23583,0.003523463378605279
58060,0.10736619525343706
98433,0.08009480066734939
67349,0.05944301452176047
16449,0.7799126269708749
80245,0.8507735764466446
14834,0.04890834129475245
5758,0.14507172350300507
41841,0.9869524482373612
2638,0.028901469444436334
7571,0.2943748434709807
70141,0.028996080925069875
23101,0.04205144673374088
31352,0.018912060440817138
11363,0.15654884470489827
21713,0.6985328950112071
26619,0.005094069280886361
32574,0.07131474340098878
73225,0.07967578768525385
65430,0.8617422425908747
68685,0.006453073549143825
58030,0.05237099440293289
23048,0.4195313945663687
81815,0.9868150604573807
86883,0.27597413604527066
51722,0.8649979075895281
60351,0.23028319933288288
26823,0.9618304606556926
8152,0.9978518089377206
77653,0.07287164658734334
65387,0.04518656133669649
2807,0.09874976066793292
15437,0.03888667263346533
72151,0.09405584102305695
42621,0.033722847534301756
69292,0.123033404371016
65960,0.09623302034264204
90210,0.331383737608889
88718,0.17544321034413468
79895,0.5896688507475251
17397,0.21528545187361708
23386,0.04250009629080378
99486,0.2553695785702338
56499,0.7788827462904326
24583,0.6373728155593598
38762,0.550366277131835
80320,0.4861727576095617
34083,0.8971925715334353
77203,0.2993422504321863
18546,0.19924898494575485
58279,0.052325115680576
22705,0.7874784034745422
30259,0.02775872246924292
6731,0.3567259882047054
92687,0.2427826821914118
98103,0.7205319957520491
89286,0.011942063900443844
9319,0.9944451589325943
97624,0.07587106926538537
41923,0.06297089732850118
22952,0.8217246446416299
47121,0.42655096737755266
5827,0.03192793034369331
50011,0.5228743889464796
28119,0.6234901439725791
50411,0.8369269149451916
39894,0.930964938527205
52213,0.019246952787533998
27516,0.9304222970289351
21016,0.5984371291108546
21490,0.010912579561073549
56403,0.5067102130886516
38872,0.9180133443448742
38293,0.011925905685317243
7796,0.886223224714244
26215,0.9002551958500995
24232,0.16886839291102856
42037,0.10655143678385069
18869,0.12954293636241163
78842,0.6752069564638314
73005,0.10833776725109874
45837,0.21902821387862328
89478,0.03622803463764703
54104,0.4741098690336125
70173,0.12247731628744078
88144,0.48377622660689273
3819,0.22598910500472214
17334,0.9062515883125849
76297,0.7708571157641566
97608,0.6474966019453229
84459,0.5414794186777095
29413,0.09612597938617379
95763,0.6758241511901049
56267,0.2038635630299734
74515,0.999168813854887
61312,0.08338267804641264
12358,0.03827154648418864
23100,0.0017929959709327393
37389,0.540168477150923
75897,0.042042041556458
61981,0.5756144436314206
2083,0.6665846008112513
42963,0.9986785039333032
36393,0.1332031757140601
31636,0.2898776919146947
30878,0.4864404298868903
46801,0.1295701463516897
4773,0.18681945572626346
5951,0.9785922954555406
59152,0.11942076433051675
7076,0.5780115797167478
12177,0.0971535234384967
21938,0.03562314755403761
29943,0.04828627572016124
36635,0.9107474310558654
8034,0.8295626471070657
19897,0.8531313622747881
33201,0.39524307034654405
38317,0.24280810004832945
7024,0.6511265560416686
9287,0.40529724994761684
1667,0.6092316780894905
28453,0.054627160095582314
19946,0.020259487692012967
52900,0.30058314425189897
3396,0.2715515786236376
23371,0.03524242715205279
87935,0.9963393885686427
29349,0.05488131007987471
3386,0.14663886397788667
25759,0.02906114859824587
91706,0.006952543798578826
90776,0.04236369886834406
316,0.7254230740230229
85321,0.9796165094025329
73024,0.002349119401262681
72246,0.1545443698728255
3187,0.5427720587542979
84473,0.9399298423854354
17013,0.008816863972455883
47409,0.6547224310150964
50954,0.04596791852946992
11844,0.017407136402838915
85473,0.4701700616659257
7036,0.01715750779867325
73772,0.08730585602161063
57383,0.8160981225931754
53175,0.001448750552497606
13208,0.017542781424708574
48837,0.015537273521208057
33434,0.8710774868519743
25632,0.10058352330679214
19716,0.001211789089385403
28863,0.5333839578376214
77132,0.46995239771906333
99374,0.09466382382989226
50557,0.325170159189928
65296,0.06718669720166234
85911,0.12798699667591107
9655,0.009865333613984404
788,0.29998856208656977
64372,0.11345294369719625
98816,0.5909176979662389
87496,0.004595022193666203
67602,0.022834189499784607
47271,0.39228157124327173
19223,0.24038351664095436
55200,0.19234245674110448
17601,0.9748152608665458
42643,0.020476212131389695
91604,0.2815947681827423
44272,0.5563613710883852
82459,0.08329923053966473
40474,0.009381798981891249
54772,0.5783568085367722
57466,0.10575771538673993
14953,0.2117331159045302
94997,0.5189630211449338
89671,0.12275937892721754
320,0.9263952747753689
99021,0.32883324025966804
53185,0.011028333499746995
94987,0.9842439197074853
35767,0.5423405611320239
51998,0.7622227175128249
80660,0.18057114220198897
76947,0.28951132252389655
88081,0.7486573332416956
8132,0.0324617476536046
75994,0.7162714607114502
35031,0.2346230502253656
10883,0.23960168578329302
30009,0.6606801818277861
46626,0.9085914163367413
6927,0.5198773092010349
22739,0.12594744727587182
87084,0.8338092345486346
58342,0.09130920452071566
14485,0.3897710805668989
74363,0.6323930261605718
28985,0.6266049223254752
20516,0.8177478299601598
66797,0.008533687203486904
26332,0.19416206262696545
25211,0.04123066655695523
99850,0.5650366940200483
19053,0.024380581936544177
93691,0.13469179246617194
47582,0.1771023870780626
88679,0.03530460707863601
50942,0.8999555212981771
3634,0.8715421488811057
52539,0.17393126510232593
74732,0.47713171483131844
89410,0.9766947514841363
19238,0.042305687966378513
69447,0.753292637814813
79526,0.026026049051786904
1303,0.03739414185824533
84672,0.33323054554199755
54083,0.9856799264139172
90242,0.0285695252389984
85873,0.4299873553383544
81182,0.20224307539974207
93492,0.22855883257338203
99525,0.01485834926068679
2770,0.14341636299955765
45727,0.1108577356476453
97144,0.830630151097391
85954,0.7634528163404216
55834,0.40013372786030854
27018,0.02179463378060943
60220,0.12872901394229902
33401,0.06020080226141177
15991,0.29620481102378393
72706,0.7935776946821383
46460,0.9395026639341394
14950,0.18066248694138526
92552,0.7962173633709074
73244,0.023717196530600778
18347,0.01557686241235672
94517,0.1024790173893403
32796,0.409311078657706
84766,0.06107396683734834
47485,0.41750736290671303
12421,0.07482117143705812
6314,0.598802754102314
67875,0.0033930804270527856
14050,0.06914263149783723
91076,0.548627329344287
37173,0.07952829199790641
85528,0.1593398117230915
71770,0.009465642259960536
28266,0.9796257847665171
43470,0.013397407081215066
70532,0.016801848399729473
58838,0.1280837372663525
5490,0.03526393157608705
90829,0.14193485330934305
80021,0.09606097146177137
84035,0.9936741332067864
31412,0.011807479145210097
54706,0.9602524255722473
23292,0.01665007677833469
74035,0.9179899076531346
26294,0.006656463124208593
57212,0.9284887050100591
64277,0.03865910722375702
85529,0.8825489737264972
27718,0.5872791612679813
5447,0.3831437267739399
42052,0.923813583606214
33906,0.5154639933142109
99515,0.007445946088710377
77794,0.04474953048609937
18787,0.9899400630389651
93457,0.9318097830164922
62381,0.12723871260661632
80573,0.9337947189949769
29835,0.5142949707330299
31097,0.09091350549854754
99173,0.00666374741170933
24196,0.9412592494751194
67098,0.654518802798651
38115,0.12690387950109228
81708,0.038534222835245206
60029,0.6940650916036841
58820,0.838223682140787
79534,0.062497919523687835
2676,0.0027313980650410016
47520,0.3049290215874271
71696,0.02870799116633181
47915,0.013308081261523634
74284,0.0018902578816467593
72760,0.34856928090056116
40033,0.25921595935731034
67660,0.4235137739475516
8107,0.9429107804099851
39376,0.2744635133624506
56581,0.336877377649068
54937,0.43267523390765117
38482,0.6269356968446349
83582,0.02592854486725397
67119,0.9577914866040355
41655,0.953856970581461
30154,0.9248739974906705
66049,0.0016182218173181183
79398,0.011843038173262788
38046,0.18062857587858203
57243,0.9481118391113484
66878,0.8423565453536651
81767,0.14330499516511042
88431,0.5112278928080091
41538,0.7656345794192088
51623,0.01378831499231544
7500,0.8092859698163846
30544,0.9962018621626708
87950,0.9727081873828599
99460,0.7285545403708997
61006,0.5876472116298863
65756,0.7011385310638721
33474,0.28274245046896407
10447,0.7876054632704709
29923,0.43171083256878884
45707,0.12135780185468928
91212,0.009526010304114388
56862,0.15863646455149233
13487,0.04108867360807245
64406,0.9668042397438338
36497,0.5090123235305646
81890,0.5190699971452559
25860,0.510220185830486
19286,0.1569388570611566
224,0.056636906158656276
38563,0.11034938714250846
48031,0.8325072162019616
90468,0.03130612616438541
19215,0.054666184988008806
73280,0.10820962050952873
40950,0.20038510781560537
7943,0.5505345191621932
92330,0.034620050016655
16488,0.11702550849216006
75094,0.005892370769251094
25636,0.10885845418504185
69268,0.03006127215943665
78390,0.026243505138938913
95145,0.47078911691722347
60341,0.07266312097147129
53604,0.08969411938444741
47600,0.13157062936292538
15979,0.6938280779394451
45814,0.20066407865005928
85021,0.4014037264850858
98358,0.9857491667353573
73394,0.6292146463369269
10286,0.035109330942154106
48870,0.07929192741887234
19392,0.1022988323058125
75488,0.5556322981442948
15378,0.03329918415320782
69428,0.10629028756771339
37553,0.8579275568559609
52730,0.25729180829582954
32210,0.06249270667825038
5555,0.8992862937656211
76102,0.10437316972431841
38554,0.7541294858417842
38534,0.21305999499796716
55104,0.18023047473029927
96374,0.6305936267460597
51661,0.8381559039714648
85093,0.24960570035207233
15598,0.5462167005904973
66275,0.17854629063126137
21526,0.5888705361710759
25789,0.032848180738654024
73510,0.003521683194308758
55414,0.028706001076217347
19243,0.7799814219873992
29636,0.024636319780996674
60127,0.3787373632200247
42974,0.01044204380862084
67717,0.8653502672380756
11707,0.014654380733521509
14663,0.02544372668418786
86430,0.30420237491679764
1721,0.028113715534500348
97948,0.9440453605010384
22548,0.006743655756331375
76118,0.8559855316149428
84100,0.9563170481305526
62879,0.9326798575828448
55441,0.98787837853927
83686,0.8188352164718992
91912,0.4748213999358581
24670,0.33965738178403143
60106,0.757642195432896
30786,0.2550403253378122
73969,0.998192027636764
70528,0.2483699492454637
49036,0.010057655898553602
4324,0.016278220762999823
9750,0.9990213498866667
12162,0.42178674924684423
29616,0.6559314405878675
51789,0.023228689419369952
96001,0.2261046948881577
80744,0.8289231334507589
18397,0.04653580873379787
14568,0.43353595600174794
72218,0.5675428806694444
4182,0.028963452415988283
20265,0.621230049625856
4989,0.9987899079053261
77308,0.025557689180065613
63474,0.11335200182120143
45834,0.014019403826742216
26123,0.031404082954661204
88592,0.6387542536002414
23605,0.05039857844977711
45724,0.7346027882340866
46544,0.08602415603368274
341,0.37020127082645854
39482,0.43677090998661894
51292,0.03559575687610249
1779,0.7504561147495713
38547,0.020876372660472722
9024,0.029557069247046312
24773,0.13042734528509628
76298,0.822881561949407
78986,0.08791743475846986
29702,0.9564504862450052
64202,0.9965812151182546
5965,0.9700825475765203
60698,0.03638865837003358
93374,0.13503006686577712
50213,0.7416024653960261
18948,0.9942430104526071
91923,0.0701793593708651
66381,0.7044223325152781
63787,0.014654265042964082
27367,0.6768737019503069
47512,0.6902349707876736
71810,0.006686213588065802
50904,0.14909961925081838
50750,0.25310672355853797
90145,0.8688813415985147
65248,0.5007621946272103
79697,0.7363771123344487
83001,0.9008786301885164
91197,0.4500627989328685
74485,0.9657313530343579
22703,0.10764731238346326
72943,0.08891432995211705
68983,0.028759953553738615
5569,0.31698633501627915
18134,0.41641674830765685
95702,0.6392828397710736
6929,0.7977066861704486
83799,0.024903784387573114
1289,0.6320335736045775
48096,0.0320389332676118
29416,0.3742552303065141
84698,0.022983737590934295
23800,0.05554079911551333
12837,0.08717043860259396
33870,0.27393769398184825
54541,0.6144908290883926
35921,0.11704028322103108
51765,0.9703719654736646
59640,0.8948763967834087
72039,0.7614280701975079
70566,0.22381509191799895
45067,0.43269811220154075
62390,0.735050835627299
5027,0.05874573349602944
70218,0.10358444750419186
76628,0.018100302386527784
43406,0.486726983960605
49714,0.17201098468746534
9504,0.817822597356682
31948,0.7411215461966552
10323,0.2478498357784754
50616,0.1468121093018481
58044,0.6098776487609572
89531,0.01295678383700327
6280,0.7448983461297687
30328,0.5659316572492976
90621,0.528904074357626
28976,0.08734627113935292
82665,0.014094047741561352
35922,0.3607142574875536
63660,0.18480964964958013
28922,0.9438294367326678
34540,0.2782863285072752
11447,0.03260096022475269
98188,0.5976541377868407
20569,0.020645958739526758
90416,0.5677121390443874
59369,0.010055837502787643
58540,0.018073470924644112
42501,0.8211865155752383
61851,0.3127881234156755
34158,0.9965079351844822
96541,0.13897770835641224
8220,0.27017370894370385
22007,0.7344912170373668
77880,0.6596489199465648
78101,0.9357997548010554
95319,0.846007300468317
90432,0.7830077306020986
17580,0.2259989256117835
62123,0.8239252310989741
32013,0.36501776689744936
19387,0.6033407216909218
1023,0.17784440026556095
5534,0.021805145338060838
39622,0.022034105795634265
66073,0.2852422407174507
6547,0.9922529038285806
6368,0.07126099960087708
68538,0.0023346129087450816
91124,0.03901132234929289
2054,0.8430235155873055
6729,0.1520258269145451
78480,0.1596144962657368
25093,0.5780780889522297
38867,0.038321203131305964
33033,0.07549898552769596
52422,0.11576841865671468
50112,0.054793162440050405
6912,0.37095443934054495
21285,0.0743769336284667
75941,0.49768248610214205
73512,0.452241103641033
31865,0.0017418160998872638
9480,0.08776198499917849
61636,0.0195662988450256
52905,0.010752089575180939
48475,0.5824675527775884
36114,0.026610050201875488
14170,0.13491082863133466
86267,0.5859607098052318
14154,0.18026868678184016
76627,0.7041719925210328
45441,0.1290796993201061
2119,0.13438268828453306
86329,0.11643162119477223
98353,0.8489462373568228
16767,0.31910183453550994
38951,0.06586091626557616
3985,0.5613146578242396
49619,0.16016234863477827
52972,0.010037654807198319
75614,0.05461586277449424
18288,0.8420100498739644
14268,0.7719510588598881
63396,0.009031150525130566
91441,0.5011324168840063
23440,0.526616399511898
58183,0.045137843117891985
11958,0.04129473829380272
86881,0.7665743141512726
17472,0.048301990934702735
40787,0.013790949172856493
8266,0.1719396733905344
16960,0.665206777921602
869,0.06868354436711333
71734,0.05825418324472662
3579,0.09651442744213698
63421,0.016857854968826694
49620,0.06912370126954506
25498,0.7487101357102778
53817,0.8634516083228219
62230,0.7951695665514422
97757,0.28084164282954316
17843,0.23247849810041835
46763,0.6967434676664092
88105,0.20312042367987818
75072,0.17271013060949378
11674,0.9878139710600298
45450,0.2581441877397829
46954,0.06801175190233497
45009,0.7265301198758326
88472,0.023745623548468268
38763,0.1848708856012537
30332,0.030885830580781662
15303,0.02573417622844844
57924,0.4101218665488043
90139,0.9941778463079869
97403,0.13355454771514844
92160,0.28416907239313227
30142,0.9473227893507284
93837,0.005147813612439076
85767,0.676997780133304
63084,0.19994241033241816
20644,0.366768441524902
69541,0.46319065987106856
8534,0.007814537352132972
8202,0.9201286130948765
78212,0.017672589105655136
66894,0.12485597153025749
94531,0.22245323047018978
19670,0.3714259432237017
32328,0.01949442740202662
2856,0.7012436253940519
72512,0.9600526523728766
43236,0.7248212667824337
21911,0.9859028560723877
92363,0.2867978556302789
21457,0.953600515306806
48979,0.04848572472672277
51147,0.41274216329138097
95282,0.4660262474485779
14637,0.051189155613402905
5611,0.7597893226561849
65110,0.01808581855030753
80957,0.08994708417410728
7838,0.8024889133917424
79207,0.18781021150102706
61976,0.04585377754985067
40160,0.9945189253224885
61454,0.8594543987879649
91167,0.03470279585236577
9615,0.9968128781343564
44331,0.29185612643326364
68665,0.5636991719042513
28842,0.016121035592388498
72271,0.02465965751645748
50119,0.9907616032593346
65020,0.8344710089051713
46206,0.5073642444195215
35499,0.6852195486101375
95769,0.013015315025051051
84665,0.02350530393845709
1461,0.8151398121647431
7948,0.8330975595199667
90533,0.945277270169628
18385,0.21368875557324915
76146,0.3352388673855349
54531,0.9419148028800822
89847,0.02216513028793382
92947,0.01820014008069505
5558,0.27044799111405904
3839,0.9571471647095204
8951,0.835125221921328
87934,0.006393557404997487
27183,0.49670415148928143
69800,0.1029639548489483
67342,0.48772189178684155
15576,0.996494669605573
17138,0.10317972284228442
33292,0.8477326762329024
11619,0.04549969346946567
79065,0.17732135396142845
54033,0.13734569312243275
52946,0.008876187337911316
50840,0.6459947899237631
20190,0.05986638698760763
97764,0.24173879700569195
16521,0.6813226699676146
60748,0.4119337598621729
6692,0.016103887143975922
17231,0.040478840712929204
22770,0.9907691771676781
4740,0.036741033586838216
83423,0.931125838056159
98041,0.0337039209291387
39422,0.24377442929950935
94977,0.7639389809606497
48700,0.0664380470533806
6799,0.6075677723159009
67834,0.10888877386650903
93263,0.01862616920274014
41160,0.1281965536168701
40014,0.03349146472781983
62533,0.7950044697940618
7761,0.17024997909907683
54041,0.10546066572555202
29869,0.7197860187256323
72272,0.03139706665681693
42741,0.998476541029044
47000,0.9681868906526647
74876,0.3913303373406722
51451,0.03338544099777694
27968,0.49434599138705365
36038,0.054853415997517016
21816,0.049151347719268976
92396,0.9905267022432946
64111,0.14340483555037645
61038,0.16315511451352674
15689,0.9446615351961214
24066,0.07937353469034637
25926,0.03537217171628914
95817,0.9211729566476842
63508,0.21466531401610336
47120,0.6876881028547553
7788,0.9473272081195218
23064,0.04648994585829549
14541,0.09318348642432166
96134,0.01820483558105154
37654,0.9959931830785046
20072,0.04544437091262401
80153,0.011519701554392688
27002,0.8426859194018179
38796,0.010528446245240892
58103,0.21481250792596598
22832,0.09878598906782035
6632,0.15898430154677828
31018,0.48833334614985685
2100,0.14082126620611915
5042,0.5145610621884671
88363,0.029463497017860447
37489,0.35970492426791123
24009,0.8804042795178627
80997,0.03837915495569977
21323,0.7950918155513785
7614,0.7221965857820022
96645,0.03868598925792601
51445,0.17345693804269494
43015,0.02683813014500564
23926,0.17309680531820704
23760,0.9969228450301807
63268,0.01548501797923807
25027,0.8581292078463121
